usage_id,customer_id,subscription_id,usage_month,sessions,queries,dashboards_viewed,genie_questions
U01548,C0154,S0154,2026-06-01,8,49,19,10
U01549,C0154,S0154,2026-07-01,17,122,63,16
U01550,C0155,S0155,2025-05-01,34,294,160,64
U01551,C0155,S0155,2025-06-01,80,760,392,57
U01552,C0155,S0155,2025-07-01,64,210,140,108
U01553,C0155,S0155,2025-08-01,32,237,134,14
U01554,C0155,S0155,2025-09-01,48,303,104,82
U01555,C0155,S0155,2025-10-01,48,402,70,95
U01556,C0155,S0155,2025-11-01,58,497,124,57
U01557,C0155,S0155,2025-12-01,35,243,91,14
U01558,C0155,S0155,2026-01-01,81,627,155,51
U01559,C0155,S0155,2026-02-01,72,417,85,77
U01560,C0155,S0155,2026-03-01,85,592,123,135
U01561,C0155,S0155,2026-04-01,0,0,0,0
U01562,C0155,S0155,2026-05-01,49,321,188,96
U01563,C0155,S0155,2026-06-01,20,158,54,15
U01564,C0155,S0155,2026-07-01,25,131,90,43
U01565,C0156,S0156,2025-07-01,19,179,27,8
U01566,C0156,S0156,2025-08-01,9,35,10,4
U01567,C0156,S0156,2025-09-01,9,30,17,5
U01568,C0156,S0156,2025-10-01,23,195,113,41
U01569,C0156,S0156,2025-11-01,22,133,95,28
U01570,C0156,S0156,2025-12-01,18,125,27,8
U01571,C0156,S0156,2026-01-01,35,82,52,12
U01572,C0156,S0156,2026-02-01,32,125,92,12
U01573,C0156,S0156,2026-03-01,31,287,126,23
U01574,C0156,S0156,2026-04-01,11,25,14,20
U01575,C0156,S0156,2026-05-01,27,117,60,34
U01576,C0157,S0157,2026-01-01,3,12,8,5
U01577,C0157,S0157,2026-02-01,10,44,46,7
U01578,C0157,S0157,2026-03-01,9,20,15,11
U01579,C0157,S0157,2026-04-01,8,22,18,2
U01580,C0157,S0157,2026-05-01,8,33,11,6
U01581,C0157,S0157,2026-06-01,6,13,12,8
U01582,C0157,S0157,2026-07-01,10,75,45,2
U01583,C0158,S0158,2026-04-01,2,12,8,1
U01584,C0158,S0158,2026-05-01,3,22,9,1
U01585,C0158,S0158,2026-06-01,2,4,9,3
U01586,C0158,S0158,2026-07-01,3,12,6,1
U01587,C0159,S0159,2025-01-01,20,124,90,37
U01588,C0159,S0159,2025-02-01,32,217,124,48
U01589,C0159,S0159,2025-03-01,22,79,106,25
U01590,C0159,S0159,2025-04-01,29,270,123,27
U01591,C0159,S0159,2025-05-01,20,177,61,30
U01592,C0159,S0159,2025-06-01,11,99,16,5
U01593,C0159,S0159,2025-07-01,26,85,101,25
U01594,C0159,S0159,2025-08-01,12,112,51,12
U01595,C0159,S0159,2025-09-01,22,200,90,5
U01596,C0159,S0159,2025-10-01,13,57,32,7
U01597,C0159,S0159,2025-11-01,31,193,52,23
U01598,C0159,S0159,2025-12-01,18,141,69,20
U01599,C0159,S0159,2026-01-01,15,84,40,16
U01600,C0159,S0159,2026-02-01,11,99,45,16
U01601,C0159,S0159,2026-03-01,21,55,32,7
U01602,C0159,S0159,2026-04-01,16,111,17,27
U01603,C0159,S0159,2026-05-01,22,55,24,9
U01604,C0159,S0159,2026-06-01,20,149,95,25
U01605,C0159,S0159,2026-07-01,33,115,145,64
U01606,C0160,S0160,2025-04-01,23,187,76,38
U01607,C0160,S0160,2025-05-01,31,114,48,29
U01608,C0160,S0160,2025-06-01,31,264,143,46
U01609,C0160,S0160,2025-07-01,27,126,40,6
U01610,C0160,S0160,2025-08-01,32,105,119,49
U01611,C0160,S0160,2025-09-01,34,219,55,51
U01612,C0160,S0160,2025-10-01,11,39,48,8
U01613,C0160,S0160,2025-11-01,22,176,43,15
U01614,C0160,S0160,2025-12-01,34,228,155,61
U01615,C0160,S0160,2026-01-01,14,54,50,8
U01616,C0160,S0160,2026-02-01,20,107,23,39
U01617,C0160,S0160,2026-03-01,5,25,8,5
U01618,C0160,S0160,2026-04-01,29,191,118,34
U01619,C0160,S0160,2026-05-01,11,72,21,13
U01620,C0160,S0160,2026-06-01,34,311,127,54
U01621,C0160,S0160,2026-07-01,22,182,76,15
U01622,C0161,S0161,2025-08-01,28,75,127,14
U01623,C0161,S0161,2025-09-01,8,17,19,10
U01624,C0161,S0161,2025-10-01,12,111,44,8
U01625,C0161,S0161,2025-11-01,33,222,50,25
U01626,C0161,S0161,2025-12-01,15,69,59,6
U01627,C0161,S0161,2026-01-01,33,306,97,35
U01628,C0161,S0161,2026-02-01,10,53,31,9
U01629,C0161,S0161,2026-03-01,17,134,24,30
U01630,C0161,S0161,2026-04-01,29,281,87,11
U01631,C0161,S0161,2026-05-01,17,108,64,12
U01632,C0161,S0161,2026-06-01,25,167,45,48
U01633,C0161,S0161,2026-07-01,0,0,0,0
U01634,C0162,S0162,2025-05-01,9,59,35,18
U01635,C0162,S0162,2025-06-01,7,51,20,8
U01636,C0162,S0162,2025-07-01,3,20,5,6
U01637,C0162,S0162,2025-08-01,4,14,13,2
U01638,C0162,S0162,2025-09-01,8,31,17,15
U01639,C0162,S0162,2025-10-01,0,0,0,0
U01640,C0162,S0162,2025-11-01,4,37,9,3
U01641,C0162,S0162,2025-12-01,8,54,15,13
U01642,C0162,S0162,2026-01-01,3,17,9,3
U01643,C0162,S0162,2026-02-01,8,62,31,9
U01644,C0162,S0162,2026-03-01,11,65,18,12
U01645,C0162,S0162,2026-04-01,11,51,30,8
U01646,C0162,S0162,2026-05-01,3,26,14,2
U01647,C0162,S0162,2026-06-01,9,23,43,2
U01648,C0162,S0162,2026-07-01,5,17,20,3
U01649,C0163,S0163,2026-03-01,19,40,51,33
U01650,C0163,S0163,2026-04-01,33,179,70,23
U01651,C0163,S0163,2026-05-01,12,39,24,19
U01652,C0163,S0163,2026-06-01,25,111,73,15
U01653,C0163,S0163,2026-07-01,21,192,94,35
U01654,C0164,S0164,2025-09-01,9,37,38,7
U01655,C0164,S0164,2025-10-01,9,29,28,17
U01656,C0164,S0164,2025-11-01,3,24,15,4
U01657,C0164,S0164,2025-12-01,3,6,5,5
U01658,C0164,S0164,2026-01-01,10,85,28,15
U01659,C0164,S0164,2026-02-01,10,43,15,4
U01660,C0164,S0164,2026-03-01,10,52,21,8
U01661,C0164,S0164,2026-04-01,0,0,0,0
U01662,C0164,S0164,2026-05-01,6,27,13,6
U01663,C0164,S0164,2026-06-01,6,59,13,7
U01664,C0164,S0164,2026-07-01,8,72,36,12
U01665,C0165,S0165,2025-03-01,4,21,6,2
U01666,C0165,S0165,2025-04-01,3,9,12,6
U01667,C0165,S0165,2025-05-01,2,15,3,2
U01668,C0165,S0165,2025-06-01,3,12,8,6
U01669,C0165,S0165,2025-07-01,4,36,13,7
U01670,C0165,S0165,2025-08-01,2,16,7,1
U01671,C0165,S0165,2025-09-01,4,9,5,7
U01672,C0165,S0165,2025-10-01,4,39,19,6
U01673,C0165,S0165,2025-11-01,4,25,16,3
U01674,C0165,S0165,2025-12-01,1,9,4,2
U01675,C0165,S0165,2026-01-01,3,30,8,3
U01676,C0165,S0165,2026-02-01,1,9,2,1
U01677,C0165,S0165,2026-03-01,1,3,1,2
U01678,C0165,S0165,2026-04-01,3,15,5,5
U01679,C0165,S0165,2026-05-01,4,27,11,3
U01680,C0165,S0165,2026-06-01,3,19,9,5
U01681,C0165,S0165,2026-07-01,2,9,2,3
U01682,C0166,S0166,2025-02-01,9,68,42,12
U01683,C0166,S0166,2025-03-01,11,50,41,9
U01684,C0166,S0166,2025-04-01,5,29,17,4
U01685,C0166,S0166,2025-05-01,11,67,16,9
U01686,C0166,S0166,2025-06-01,6,43,24,4
U01687,C0166,S0166,2025-07-01,0,0,0,0
U01688,C0166,S0166,2025-08-01,8,66,33,14
U01689,C0166,S0166,2025-09-01,7,68,26,12
U01690,C0166,S0166,2025-10-01,7,56,35,2
U01691,C0166,S0166,2025-11-01,5,44,14,8
U01692,C0167,S0167,2025-02-01,6,35,19,11
U01693,C0167,S0167,2025-03-01,9,70,14,6
U01694,C0167,S0167,2025-04-01,7,59,13,4
U01695,C0167,S0167,2025-05-01,10,92,12,17
U01696,C0167,S0167,2025-06-01,9,52,24,9
U01697,C0167,S0167,2025-07-01,4,25,4,5
U01698,C0167,S0167,2025-08-01,5,45,12,8
U01699,C0167,S0167,2025-09-01,8,75,19,14
U01700,C0167,S0167,2025-10-01,3,9,13,5
U01701,C0167,S0167,2025-11-01,3,24,9,5
U01702,C0167,S0167,2025-12-01,4,36,6,4
U01703,C0167,S0167,2026-01-01,0,0,0,0
U01704,C0167,S0167,2026-02-01,9,66,23,6
U01705,C0167,S0167,2026-03-01,9,39,22,16
U01706,C0167,S0167,2026-04-01,3,21,4,2
U01707,C0167,S0167,2026-05-01,7,19,8,10
U01708,C0167,S0167,2026-06-01,8,41,16,11
U01709,C0167,S0167,2026-07-01,10,72,42,14
U01710,C0168,S0168,2025-06-01,7,60,18,13
U01711,C0168,S0168,2025-07-01,3,7,7,2
U01712,C0168,S0168,2025-08-01,10,86,17,2
U01713,C0168,S0168,2025-09-01,11,110,54,19
U01714,C0168,S0168,2025-10-01,7,20,16,7
U01715,C0168,S0168,2025-11-01,8,76,12,3
U01716,C0168,S0168,2025-12-01,7,14,30,3
U01717,C0168,S0168,2026-01-01,10,25,37,10
U01718,C0168,S0168,2026-02-01,7,42,27,7
U01719,C0168,S0168,2026-03-01,11,78,47,14
U01720,C0168,S0168,2026-04-01,3,19,4,1
U01721,C0168,S0168,2026-05-01,8,62,29,14
U01722,C0168,S0168,2026-06-01,11,105,32,4
U01723,C0168,S0168,2026-07-01,9,70,30,15
U01724,C0169,S0169,2025-10-01,25,112,109,24
U01725,C0169,S0169,2025-11-01,20,162,21,30
U01726,C0169,S0169,2025-12-01,13,34,59,16
U01727,C0169,S0169,2026-01-01,35,345,67,53
U01728,C0169,S0169,2026-02-01,29,251,69,10
U01729,C0169,S0169,2026-03-01,23,214,91,35
U01730,C0169,S0169,2026-04-01,14,53,21,18
U01731,C0169,S0169,2026-05-01,21,182,55,37
U01732,C0169,S0169,2026-06-01,21,141,38,29
U01733,C0169,S0169,2026-07-01,33,242,136,14
U01734,C0170,S0170,2025-05-01,1,4,4,2
U01735,C0170,S0170,2025-06-01,2,8,4,1
U01736,C0170,S0170,2025-07-01,0,0,0,0
U01737,C0170,S0170,2025-08-01,4,32,17,8
U01738,C0170,S0170,2025-09-01,2,13,7,2
U01739,C0170,S0170,2025-10-01,4,10,10,2
U01740,C0170,S0170,2025-11-01,4,37,15,3
U01741,C0170,S0170,2025-12-01,3,9,11,2
U01742,C0170,S0170,2026-01-01,5,25,14,9
U01743,C0170,S0170,2026-02-01,2,5,7,1
U01744,C0170,S0170,2026-03-01,3,10,9,5
U01745,C0170,S0170,2026-04-01,3,26,14,4
U01746,C0170,S0170,2026-05-01,3,13,12,1
U01747,C0170,S0170,2026-06-01,1,8,5,2
U01748,C0170,S0170,2026-07-01,3,20,14,1
U01749,C0171,S0171,2025-02-01,15,82,56,15
U01750,C0171,S0171,2025-03-01,27,122,85,48
U01751,C0171,S0171,2025-04-01,30,250,139,45
U01752,C0171,S0171,2025-05-01,21,193,73,23
U01753,C0171,S0171,2025-06-01,14,53,26,16
U01754,C0171,S0171,2025-07-01,18,115,29,23
U01755,C0172,S0172,2025-09-01,10,51,42,19
U01756,C0172,S0172,2025-10-01,5,16,15,1
U01757,C0172,S0172,2025-11-01,8,76,16,16
U01758,C0172,S0172,2025-12-01,9,52,13,14
U01759,C0172,S0172,2026-01-01,3,18,11,2
U01760,C0172,S0172,2026-02-01,9,31,16,15
U01761,C0172,S0172,2026-03-01,4,30,12,3
U01762,C0172,S0172,2026-04-01,4,25,10,5
U01763,C0172,S0172,2026-05-01,5,43,10,4
U01764,C0172,S0172,2026-06-01,8,18,13,2
U01765,C0172,S0172,2026-07-01,7,16,31,10
U01766,C0173,S0173,2025-04-01,8,49,29,9
U01767,C0173,S0173,2025-05-01,5,47,9,10
U01768,C0173,S0173,2025-06-01,4,17,14,3
U01769,C0173,S0173,2025-07-01,7,38,10,10
U01770,C0173,S0173,2025-08-01,8,69,38,12
U01771,C0174,S0174,2025-03-01,33,157,129,7
U01772,C0174,S0174,2025-04-01,23,154,24,39
U01773,C0174,S0174,2025-05-01,23,199,114,39
U01774,C0174,S0174,2025-06-01,8,75,28,9
U01775,C0174,S0174,2025-07-01,12,27,32,8
U01776,C0174,S0174,2025-08-01,26,131,49,26
U01777,C0174,S0174,2025-09-01,0,0,0,0
U01778,C0174,S0174,2025-10-01,15,131,17,23
U01779,C0174,S0174,2025-11-01,27,93,41,51
U01780,C0174,S0174,2025-12-01,33,285,58,25
U01781,C0174,S0174,2026-01-01,31,301,59,15
U01782,C0175,S0175,2026-03-01,3,22,14,2
U01783,C0175,S0175,2026-04-01,8,52,18,14
U01784,C0175,S0175,2026-05-01,6,59,14,5
U01785,C0175,S0175,2026-06-01,7,21,24,2
U01786,C0175,S0175,2026-07-01,9,29,19,9
U01787,C0176,S0176,2026-06-01,11,79,44,11
U01788,C0176,S0176,2026-07-01,11,84,30,7
U01789,C0177,S0177,2026-02-01,27,214,54,35
U01790,C0177,S0177,2026-03-01,15,138,20,12
U01791,C0177,S0177,2026-04-01,9,44,34,5
U01792,C0177,S0177,2026-05-01,27,171,75,17
U01793,C0177,S0177,2026-06-01,16,73,29,16
U01794,C0177,S0177,2026-07-01,15,148,17,28
U01795,C0178,S0178,2025-03-01,20,53,71,8
U01796,C0178,S0178,2025-04-01,28,254,108,18
U01797,C0178,S0178,2025-05-01,37,263,179,63
U01798,C0178,S0178,2025-06-01,83,632,280,111
U01799,C0178,S0178,2025-07-01,30,159,112,27
U01800,C0178,S0178,2025-08-01,53,485,260,63
U01801,C0178,S0178,2025-09-01,67,469,145,129
U01802,C0178,S0178,2025-10-01,80,708,288,66
U01803,C0178,S0178,2025-11-01,46,314,151,12
U01804,C0178,S0178,2025-12-01,22,76,44,41
U01805,C0179,S0179,2025-03-01,9,22,32,12
U01806,C0179,S0179,2025-04-01,4,39,12,6
U01807,C0179,S0179,2025-05-01,6,52,23,4
U01808,C0179,S0179,2025-06-01,10,32,11,9
U01809,C0179,S0179,2025-07-01,5,27,15,3
U01810,C0179,S0179,2025-08-01,11,33,37,14
U01811,C0179,S0179,2025-09-01,3,23,11,2
U01812,C0179,S0179,2025-10-01,5,29,21,8
U01813,C0179,S0179,2025-11-01,6,33,12,12
U01814,C0179,S0179,2025-12-01,11,49,23,11
U01815,C0179,S0179,2026-01-01,6,39,8,10
U01816,C0180,S0180,2026-01-01,1,3,4,1
U01817,C0180,S0180,2026-02-01,1,9,2,1
U01818,C0180,S0180,2026-03-01,1,7,2,1
U01819,C0180,S0180,2026-04-01,4,28,8,1
U01820,C0180,S0180,2026-05-01,3,12,8,4
U01821,C0180,S0180,2026-06-01,5,36,20,2
U01822,C0180,S0180,2026-07-01,2,19,5,1
U01823,C0181,S0181,2025-10-01,44,423,76,12
U01824,C0181,S0181,2025-11-01,77,566,218,82
U01825,C0181,S0181,2025-12-01,43,208,93,46
U01826,C0181,S0181,2026-01-01,72,571,206,120
U01827,C0181,S0181,2026-02-01,15,106,16,7
U01828,C0181,S0181,2026-03-01,21,141,23,12
U01829,C0181,S0181,2026-04-01,83,670,165,97
U01830,C0181,S0181,2026-05-01,48,420,92,84
U01831,C0181,S0181,2026-06-01,68,174,87,104
U01832,C0181,S0181,2026-07-01,64,475,139,44
U01833,C0182,S0182,2025-04-01,3,13,10,4
U01834,C0182,S0182,2025-05-01,6,40,15,1
U01835,C0182,S0182,2025-06-01,3,28,11,3
U01836,C0182,S0182,2025-07-01,10,95,19,10
U01837,C0182,S0182,2025-08-01,5,49,21,2
U01838,C0182,S0182,2025-09-01,3,22,3,4
U01839,C0182,S0182,2025-10-01,6,57,25,4
U01840,C0182,S0182,2025-11-01,6,53,20,8
U01841,C0182,S0182,2025-12-01,10,92,35,6
U01842,C0182,S0182,2026-01-01,9,51,23,13
U01843,C0182,S0182,2026-02-01,4,23,5,4
U01844,C0182,S0182,2026-03-01,4,14,10,8
U01845,C0182,S0182,2026-04-01,4,11,15,7
U01846,C0182,S0182,2026-05-01,8,22,8,9
U01847,C0182,S0182,2026-06-01,6,35,12,11
U01848,C0182,S0182,2026-07-01,6,19,21,1
U01849,C0183,S0183,2025-07-01,7,33,24,13
U01850,C0183,S0183,2025-08-01,8,49,21,13
U01851,C0183,S0183,2025-09-01,8,67,24,12
U01852,C0183,S0183,2025-10-01,3,18,12,4
U01853,C0183,S0183,2025-11-01,7,19,30,6
U01854,C0183,S0183,2025-12-01,7,62,25,7
U01855,C0183,S0183,2026-01-01,9,40,26,2
U01856,C0183,S0183,2026-02-01,7,19,25,13
U01857,C0183,S0183,2026-03-01,9,63,42,4
U01858,C0183,S0183,2026-04-01,5,42,20,6
U01859,C0183,S0183,2026-05-01,7,32,26,4
U01860,C0183,S0183,2026-06-01,7,48,20,7
U01861,C0183,S0183,2026-07-01,8,23,32,6
U01862,C0184,S0184,2025-06-01,35,107,43,49
U01863,C0184,S0184,2025-07-01,25,125,89,26
U01864,C0184,S0184,2025-08-01,32,232,94,8
U01865,C0184,S0184,2025-09-01,24,61,54,13
U01866,C0184,S0184,2025-10-01,45,193,202,41
U01867,C0184,S0184,2025-11-01,79,538,388,102
U01868,C0184,S0184,2025-12-01,67,482,176,73
U01869,C0184,S0184,2026-01-01,68,543,84,100
U01870,C0184,S0184,2026-02-01,31,271,83,52
U01871,C0184,S0184,2026-03-01,0,0,0,0
U01872,C0184,S0184,2026-04-01,42,310,111,49
U01873,C0184,S0184,2026-05-01,18,171,73,19
U01874,C0184,S0184,2026-06-01,24,56,120,27
U01875,C0184,S0184,2026-07-01,62,360,254,111
U01876,C0185,S0185,2026-03-01,11,86,36,20
U01877,C0185,S0185,2026-04-01,8,58,12,9
U01878,C0185,S0185,2026-05-01,7,18,13,10
U01879,C0185,S0185,2026-06-01,5,11,23,3
U01880,C0185,S0185,2026-07-01,11,93,38,13
U01881,C0186,S0186,2025-09-01,29,163,78,6
U01882,C0186,S0186,2025-10-01,10,49,24,3
U01883,C0186,S0186,2025-11-01,18,171,79,11
U01884,C0186,S0186,2025-12-01,15,128,46,16
U01885,C0186,S0186,2026-01-01,14,76,17,3
U01886,C0186,S0186,2026-02-01,27,157,54,27
U01887,C0186,S0186,2026-03-01,25,250,71,8
U01888,C0186,S0186,2026-04-01,0,0,0,0
U01889,C0186,S0186,2026-05-01,35,105,153,37
U01890,C0186,S0186,2026-06-01,25,57,67,18
U01891,C0186,S0186,2026-07-01,35,305,119,15
U01892,C0187,S0187,2026-01-01,4,21,14,2
U01893,C0187,S0187,2026-02-01,9,81,25,6
U01894,C0187,S0187,2026-03-01,11,101,28,8
U01895,C0187,S0187,2026-04-01,10,91,39,6
U01896,C0187,S0187,2026-05-01,4,12,19,3
U01897,C0187,S0187,2026-06-01,11,54,12,6
U01898,C0187,S0187,2026-07-01,4,29,19,2
U01899,C0188,S0188,2025-07-01,4,21,17,7
U01900,C0188,S0188,2025-08-01,0,0,0,0
U01901,C0188,S0188,2025-09-01,10,56,24,3
U01902,C0188,S0188,2025-10-01,11,100,24,4
U01903,C0188,S0188,2025-11-01,7,61,20,13
U01904,C0188,S0188,2025-12-01,3,19,4,6
U01905,C0188,S0188,2026-01-01,5,27,19,10
U01906,C0188,S0188,2026-02-01,8,79,25,2
U01907,C0188,S0188,2026-03-01,6,40,29,2
U01908,C0188,S0188,2026-04-01,11,90,27,11
U01909,C0188,S0188,2026-05-01,8,31,18,15
U01910,C0188,S0188,2026-06-01,10,48,47,18
U01911,C0188,S0188,2026-07-01,5,14,7,4
U01912,C0189,S0189,2025-08-01,5,24,13,8
U01913,C0189,S0189,2025-09-01,5,36,16,5
U01914,C0189,S0189,2025-10-01,2,10,7,2
U01915,C0189,S0189,2025-11-01,3,10,14,3
U01916,C0189,S0189,2025-12-01,0,0,0,0
U01917,C0189,S0189,2026-01-01,4,40,10,7
U01918,C0189,S0189,2026-02-01,0,0,0,0
U01919,C0189,S0189,2026-03-01,3,11,9,5
U01920,C0189,S0189,2026-04-01,5,43,18,2
U01921,C0189,S0189,2026-05-01,4,10,12,7
U01922,C0189,S0189,2026-06-01,5,20,19,4
U01923,C0189,S0189,2026-07-01,3,22,10,3
U01924,C0190,S0190,2025-06-01,31,180,66,19
U01925,C0190,S0190,2025-07-01,11,80,16,3
U01926,C0190,S0190,2025-08-01,25,177,60,41
U01927,C0190,S0190,2025-09-01,15,55,55,26
U01928,C0190,S0190,2025-10-01,18,133,47,19
U01929,C0190,S0190,2025-11-01,20,77,49,37
U01930,C0190,S0190,2025-12-01,22,179,57,6
U01931,C0190,S0190,2026-01-01,0,0,0,0
U01932,C0190,S0190,2026-02-01,14,91,63,23
U01933,C0190,S0190,2026-03-01,31,100,41,48
U01934,C0190,S0190,2026-04-01,33,302,108,29
U01935,C0190,S0190,2026-05-01,24,143,56,22
U01936,C0190,S0190,2026-06-01,34,97,58,62
U01937,C0190,S0190,2026-07-01,29,152,139,54
U01938,C0191,S0191,2025-10-01,6,24,24,10
U01939,C0191,S0191,2025-11-01,7,40,22,9
U01940,C0191,S0191,2025-12-01,6,16,26,12
U01941,C0191,S0191,2026-01-01,5,29,20,9
U01942,C0191,S0191,2026-02-01,4,17,18,6
U01943,C0191,S0191,2026-03-01,4,27,19,7
U01944,C0191,S0191,2026-04-01,0,0,0,0
U01945,C0191,S0191,2026-05-01,5,14,22,7
U01946,C0191,S0191,2026-06-01,6,14,7,8
U01947,C0191,S0191,2026-07-01,8,72,32,3
U01948,C0192,S0192,2025-11-01,22,77,57,11
U01949,C0192,S0192,2025-12-01,35,84,39,11
U01950,C0192,S0192,2026-01-01,27,164,87,28
U01951,C0192,S0192,2026-02-01,34,260,118,33
U01952,C0192,S0192,2026-03-01,35,349,170,43
U01953,C0192,S0192,2026-04-01,26,235,127,7
U01954,C0192,S0192,2026-05-01,26,81,65,46
U01955,C0192,S0192,2026-06-01,11,39,23,5
U01956,C0192,S0192,2026-07-01,28,128,74,8
U01957,C0193,S0193,2025-12-01,10,64,30,2
U01958,C0193,S0193,2026-01-01,5,48,24,9
U01959,C0193,S0193,2026-02-01,6,15,25,5
U01960,C0193,S0193,2026-03-01,4,12,8,7
U01961,C0193,S0193,2026-04-01,9,51,12,9
U01962,C0193,S0193,2026-05-01,10,26,21,15
U01963,C0193,S0193,2026-06-01,9,75,29,13
U01964,C0193,S0193,2026-07-01,8,73,29,13
U01965,C0194,S0194,2026-03-01,14,123,68,16
U01966,C0194,S0194,2026-04-01,27,178,77,6
U01967,C0194,S0194,2026-05-01,17,51,57,11
U01968,C0194,S0194,2026-06-01,28,254,33,7
U01969,C0194,S0194,2026-07-01,9,29,32,2
U01970,C0195,S0195,2026-02-01,4,31,19,6
U01971,C0195,S0195,2026-03-01,2,14,4,3
U01972,C0195,S0195,2026-04-01,2,11,5,2
U01973,C0195,S0195,2026-05-01,2,10,9,3
U01974,C0195,S0195,2026-06-01,3,12,12,4
U01975,C0195,S0195,2026-07-01,4,24,13,8
U01976,C0196,S0196,2026-02-01,11,30,21,12
U01977,C0196,S0196,2026-03-01,7,52,22,13
U01978,C0196,S0196,2026-04-01,10,43,17,15
U01979,C0196,S0196,2026-05-01,11,101,30,20
U01980,C0196,S0196,2026-06-01,6,31,10,6
U01981,C0196,S0196,2026-07-01,11,96,44,10
U01982,C0197,S0197,2026-04-01,10,88,20,12
U01983,C0197,S0197,2026-05-01,16,133,25,5
U01984,C0197,S0197,2026-06-01,3,12,8,5
U01985,C0197,S0197,2026-07-01,23,75,108,5
U01986,C0198,S0198,2025-02-01,5,20,20,4
U01987,C0198,S0198,2025-03-01,9,57,41,11
U01988,C0198,S0198,2025-04-01,8,45,15,13
U01989,C0198,S0198,2025-05-01,4,11,7,7
U01990,C0198,S0198,2025-06-01,11,73,51,7
U01991,C0198,S0198,2025-07-01,9,36,27,4
U01992,C0198,S0198,2025-08-01,8,51,12,7
U01993,C0198,S0198,2025-09-01,9,54,13,12
U01994,C0198,S0198,2025-10-01,5,28,17,9
U01995,C0198,S0198,2025-11-01,8,41,19,12
U01996,C0198,S0198,2025-12-01,7,37,25,12
U01997,C0198,S0198,2026-01-01,8,48,13,4
U01998,C0198,S0198,2026-02-01,10,43,32,12
U01999,C0198,S0198,2026-03-01,6,17,11,2
U02000,C0198,S0198,2026-04-01,3,8,4,2
U02001,C0198,S0198,2026-05-01,4,12,12,2
U02002,C0198,S0198,2026-06-01,3,10,14,3
U02003,C0198,S0198,2026-07-01,6,30,16,10
U02004,C0199,S0199,2025-01-01,9,60,27,13
U02005,C0199,S0199,2025-02-01,5,30,23,4
U02006,C0199,S0199,2025-03-01,3,27,15,5
U02007,C0199,S0199,2025-04-01,11,99,14,12
U02008,C0199,S0199,2025-05-01,7,14,12,12
U02009,C0199,S0199,2025-06-01,11,108,46,8
U02010,C0199,S0199,2025-07-01,3,16,14,5
U02011,C0199,S0199,2025-08-01,7,32,20,6
U02012,C0199,S0199,2025-09-01,9,83,38,5
U02013,C0199,S0199,2025-10-01,4,26,14,1
U02014,C0199,S0199,2025-11-01,7,57,11,9
U02015,C0199,S0199,2025-12-01,2,10,2,2
U02016,C0199,S0199,2026-01-01,7,70,12,6
U02017,C0199,S0199,2026-02-01,4,32,15,2
U02018,C0199,S0199,2026-03-01,11,26,41,17
U02019,C0199,S0199,2026-04-01,10,76,33,9
U02020,C0199,S0199,2026-05-01,10,54,12,5
U02021,C0199,S0199,2026-06-01,3,12,12,2
U02022,C0199,S0199,2026-07-01,0,0,0,0
U02023,C0200,S0200,2025-09-01,9,61,16,10
U02024,C0200,S0200,2025-10-01,0,0,0,0
U02025,C0200,S0200,2025-11-01,9,59,27,7
U02026,C0200,S0200,2025-12-01,9,26,28,7
U02027,C0200,S0200,2026-01-01,9,31,23,10
U02028,C0200,S0200,2026-02-01,9,52,38,10
U02029,C0200,S0200,2026-03-01,7,15,13,9
U02030,C0200,S0200,2026-04-01,2,4,8,3
U02031,C0200,S0200,2026-05-01,11,55,37,8
U02032,C0200,S0200,2026-06-01,11,84,44,18
U02033,C0200,S0200,2026-07-01,0,0,0,0
U02034,C0201,S0201,2025-10-01,2,8,3,1
U02035,C0201,S0201,2025-11-01,4,36,10,2
U02036,C0201,S0201,2025-12-01,2,10,9,4
U02037,C0201,S0201,2026-01-01,3,25,4,1
U02038,C0201,S0201,2026-02-01,4,35,18,1
U02039,C0201,S0201,2026-03-01,2,18,7,3
U02040,C0201,S0201,2026-04-01,3,11,14,3
U02041,C0201,S0201,2026-05-01,4,16,20,6
U02042,C0201,S0201,2026-06-01,2,6,4,3
U02043,C0201,S0201,2026-07-01,4,25,13,3
U02044,C0202,S0202,2025-06-01,7,47,33,13
U02045,C0202,S0202,2025-07-01,6,27,10,3
U02046,C0202,S0202,2025-08-01,5,23,7,2
U02047,C0202,S0202,2025-09-01,8,76,33,15
U02048,C0202,S0202,2025-10-01,5,22,10,8
U02049,C0202,S0202,2025-11-01,8,56,18,4
U02050,C0203,S0203,2026-05-01,25,225,100,40
U02051,C0203,S0203,2026-06-01,15,92,23,5
U02052,C0203,S0203,2026-07-01,29,237,91,38
U02053,C0204,S0204,2026-03-01,3,18,8,5
U02054,C0204,S0204,2026-04-01,3,21,8,3
U02055,C0204,S0204,2026-05-01,4,10,8,2
U02056,C0204,S0204,2026-06-01,4,13,9,4
U02057,C0204,S0204,2026-07-01,5,32,15,2
U02058,C0205,S0205,2025-08-01,11,84,19,18
U02059,C0205,S0205,2025-09-01,6,36,15,6
U02060,C0205,S0205,2025-10-01,7,67,31,12
U02061,C0205,S0205,2025-11-01,11,46,12,16
U02062,C0205,S0205,2025-12-01,9,49,15,15
U02063,C0205,S0205,2026-01-01,6,34,24,10
